,sentence,score,magnitude
4466,Valemos mucho!,0.10000000149011612,0.10000000149011612
4467,"🇵🇷 #rickyrenunció #WandaRenuncia
Esto es tan fucking brutal que se me siguen parando los pelos.",-0.800000011920929,0.800000011920929
4468,"🇵🇷
#WandaRenuncia
RT @areyousamira: #RickyRenuncio #RickySeFue So proud of all my people who continuously fought so hard for Ricky to resign!",0.800000011920929,0.800000011920929
4469,Puerto Rico doe…,0.30000001192092896,0.30000001192092896
4470,"RT @carmenfotos: Un minuto de silencio en honor a, Carlos Soto y Arnaldo Darío.",-0.10000000149011612,0.10000000149011612
4471,Los 2 jovenes activistas asesinados en el Cerro Maravilla p…,0.8999999761581421,0.8999999761581421
4472,Como hicieron?,-0.4000000059604645,0.4000000059604645
4473,"Porque los venezolanos llevamos mil coñazos y nada que el loco sale, pasen el tip porfita #RickyRenuncio
Buenos dias, como amanecen?",-0.10000000149011612,0.10000000149011612
4474,Y ustedes ya le dieron todo por el todo?,0.10000000149011612,0.10000000149011612
4475,#FelizJueves #RickyRenuncio #25Jul #Venezuela…,0.10000000149011612,0.10000000149011612
4476,"https://t.co/JSeRIxmA7i
#Repost @alejandrosanz ・・・ #PuertoRico en doce días ha dado una lección al mundo que muchos deberían aprender.",-0.30000001192092896,0.30000001192092896
4477,"El c… https://t.co/yAmY8qipk1
That's how it's done.",0.10000000149011612,0.10000000149011612
4478,Social media outrage is for lazy people.,-0.699999988079071,0.699999988079071
4479,This is what courageous and determined people do.…,0.8999999761581421,0.8999999761581421
4480,"https://t.co/odaLPngC9a
RT @wilyerian: Cabrones, los amo.",0.0,0.0
4481,Somos historia.,0.800000011920929,0.800000011920929
4482,"https://t.co/jJmqBkGZzI
#freedom #RickyRenuncio #RickySeFue
Asi tambien va a suceder en Venezuela pero 10 veces más arrecho cuando caiga maduro!!!",0.30000001192092896,0.30000001192092896
4483,"lo vamos a lograr
Puede tener el reggaetón más horrible de la vida, pero puchis tienen la gente más berraca de la vida.",-0.20000000298023224,0.20000000298023224
4484,¿POR QUÉ CARA…,-0.5,0.5
4485,"https://t.co/HtvW3cTQdQ
That moment #RickyRenuncio Felicidades, Puerto Rico!",0.800000011920929,0.800000011920929
4486,"https://t.co/o7nNWa2Nq6
México debería de ser como Puerto Rico #RickyRenuncio  Bravo Puerto Rico 🇵🇷👏
🎙️ LVELC (22/10/2018) José M. Domínguez, A Pie De Calle.",0.6000000238418579,0.6000000238418579
4487,La Cultura Como Arma Política.,0.6000000238418579,0.6000000238418579
4488,Una Oligarca Llamada SantaM…,0.699999988079071,0.699999988079071
4489,"https://t.co/88NLEMa9xc
#RickyRenuncio pero yo nunca !!!",-0.20000000298023224,0.20000000298023224
4490,People of #PuertoRico did this!,0.0,0.0
4491,This small island in the Caribbean is an example for us all.,0.0,0.0
4492,"It is time to take to… https://t.co/qcGssa8StF
#SosNicaragua #RickyRenuncio por corrupto #PuertoRico adelante.",-0.5,0.5
4493,RT @itzairaelimar: Esta imagen me molesta cc.,-0.800000011920929,0.800000011920929
4494,La parte de esta gente en las manifestaciones siempre fueron para reprimir con gases y balas…,0.0,0.0
4495,RT @AngelicaNeliz: #RickyRenuncio¡ Ésta es la generación del yo no me dejo!!!,-0.5,0.5
4496,😭 ¡Qué orgullo ser boricua!,0.6000000238418579,0.6000000238418579
4497,"🇵🇷🇵🇷🇵🇷 #RickyRenuncio
Ganó la generación del “YO NO ME DEJO” 🎉🔥 #RickyRenuncio https://t.co/TOWVW7XsGF
Beautiful.",0.4000000059604645,0.4000000059604645
4498,RT @neoflash5: @KikePrivatiza @DavidRacero @GustavoBolivar @petrogustavo @anita830 @merv59 @LAPacifiKA  los boricuas tienen mas huevos que…,0.0,0.0
4499,#MUFCWsh🔥👻 . . .  . . . . . . .,0.6000000238418579,0.6000000238418579
4500,#Tunisie #alerterouge #canicule #SeoulTownRoad #MUFC #lingerieday #RickyRenuncio…,0.20000000298023224,0.20000000298023224
4501,"https://t.co/Zclli6Sb3z
10 things successful people do: https://t.co/hsjvsgRIOH  #success #SuccessTour #NationalInternDay #TweepTour…",0.30000001192092896,0.30000001192092896
4502,"https://t.co/xVkbBTWuLt
RT @VladeForever: El morón de @ricardorossello jodió tanto la educación en Puerto Rico🇵🇷 que logró que nosotros mismos eduquemos a las gene…",-0.5,0.5
4503,LO HICIMOSSS PUERTO RICO!!!,0.10000000149011612,0.10000000149011612
4504,"RICKY SE FUEEEE #RickyRenuncio
RT @AJVicens: Journalism matters.",-0.10000000149011612,0.10000000149011612
4505,"https://t.co/L7goTHRM4j
RT @TelemundoNews: ""Felicito a los millones de puertorriqueños que se unieron para exigir la renuncia del gobernador Rosselló.",0.8999999761581421,0.8999999761581421
4506,Cuando estam…,-0.10000000149011612,0.10000000149011612
4507,quieren traer el comunismo a PR por la cocina...,0.0,0.0
4508,"d@AlexDelgadoPR @DAVILACOLON @kikecruznotiuno @aergary @normandoh
mood porque el 🐷 renunció #RickyRenuncio #UnNuevoPuertoRico #PerreoCombativo https://t.co/X1M5bbo8Tn
RT @laradiodelsur: #25Jul Heriberto Martinez economista político puertorriqueño:  Ya que se materializó la renuncia de Rosselló ahora debe…",0.10000000149011612,0.10000000149011612
4509,"RT @Meldesiree15: “Wanda, no te vistas que no vas” #WandaVazquezRenuncia #RickyRenunció #RickyRenuncio https://t.co/6TUU1dOYOG
RT @abbie_belen: they’re blasting te boté 😂😂😂 https://t.co/HE6YoL81m5
Esto!!!!!",-0.20000000298023224,0.20000000298023224
4510,Weeepaaaa!!!!,0.0,0.0
4511,"https://t.co/VAxsUfheos
RT @Val_Carbone: Estuve escuchando nuevamente la declaración de #Rossello y desarrollos posteriores.",0.0,0.0
4512,Algo me dice que a menos que #PuertoRi…,0.0,0.0
4513,Somos más y no tenemos miedo!,0.5,0.5
4514,"#RickyRenuncio
#RickyTeBotamos #RickyRenuncio ✊🏽🇵🇷
#RickyRenuncio https://t.co/NDbWrCAuCx
Luego de intensas protestas, el gobernador de Puerto Rico, Ricado Roselló, ha anunciado su renuncia al cargo que fu…",-0.10000000149011612,0.10000000149011612
4515,"https://t.co/wuIpvjXY3T
This is what a protest looks like.",-0.6000000238418579,0.6000000238418579
4516,This is what fighting for what you believe in and making a difference in a bigge…,0.800000011920929,0.800000011920929
4517,"https://t.co/SrV8tp2UwL
RT @arrietatweet: Marcha Somos Más..",0.6000000238418579,0.6000000238418579
4518,"#RickyRenuncio https://t.co/Mvj2dvZ8V8
#puertorico pequeña por sus latitudes pero grande por su gente.",0.0,0.0
4519,Gran ejemplo para el resto del mundo…,0.4000000059604645,0.4000000059604645
4520,"https://t.co/hvggO6WYsR
Me encanta!!",0.8999999761581421,0.8999999761581421
4521,Puerto Rico y Latinoamérica se respeta.,0.30000001192092896,0.30000001192092896
4522,Esto es para el resto del mundo y cada rincón donde el mal est…,0.4000000059604645,0.4000000059604645
4523,"https://t.co/e9MAyTxAMG
No hay mal que dure cien años ni cuerpo que lo resista.",0.5,0.5
4524,"#RickyRenuncio
RT @edupdroso: Felicidades amigos de #PuertoRico🇵🇷 🇨🇺 💓💪  Esto es solo un ejemplo de lo que juntos y organizados pueden lograr.",0.800000011920929,0.800000011920929
4525,#RickySeFue…,0.10000000149011612,0.10000000149011612
4526,RT @C_EPacheco: @Kasique_ Habrán hecho cuanta manifestación.,0.0,0.0
4527,Pero quedará registrado en los anales (con toda la intención de la palabra) hi…,0.0,0.0
4528,"RT @JRBarbossa: MY HOME MADE FUCKING HISTORY!!!🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷‼️‼️‼️‼️ #PuertoRico #RickyRenuncio ht…
no pa, que se pudra el cabron ese #RickyRenuncio
@RadioFCB ¡Gracias!",0.0,0.0
4529,"Pero ya #RickyRenunció
Yes!!!",0.6000000238418579,0.6000000238418579
4530,"#ImpeachNow
RT @_jncr: Más que confirmado, que somos la generación del ¡YO NO ME DEJO!🇵🇷  ¡Esto es Historia!",-0.699999988079071,0.699999988079071
4531,"(24 de Julio del 2019)  #RickyRenunció #S…
https://t.co/MJKEeWl5nU  #ThursdayThoughts #ClintonBodyCount #WhyIGotKickedOutOfDisney #RickyRenuncio…",0.10000000149011612,0.10000000149011612
4532,"https://t.co/X7JcTqOPjP
RT @sagislut: mood porque el 🐷 renunció #RickyRenuncio #UnNuevoPuertoRico #PerreoCombativo https://t.co/X1M5bbo8Tn
RT @ketsiaramos: Esta resistencia es tan hermosa ❤  Que siga el culeoooo https://t.co/cZdTlagCpl
Pat Gray Roasts Alyssa Milano Live https://t.co/oJe0vMirch via @YouTube #RickyRenuncio #RickySeFue…",0.800000011920929,0.800000011920929
4533,"https://t.co/UdaMFiL8wR
Another set of leaks in #PuertoRico by an independent female reporter, now about alleged improper and criminal beha…",-0.8999999761581421,0.8999999761581421
4534,"https://t.co/PtlkCIwy7w
RT @x3Alanisx3: 🇵🇷🇵🇷🇵🇷🇵🇷 #RickyRenuncio que orgullo de verdad, como amo a mi isla y mi gente
Oooohhh BITCH I'm so proud of Puerto Rico 😭❤💙 #RickyRenuncio
#RickyRenunció !!!",0.699999988079071,0.699999988079071
4535,"AHORA ES QUE SE LIMPIA LA CASA no botando, PROCESANDO, ARRESTANDO Y DESTITUYENDO.",0.0,0.0
4536,"Fuímonos con t… https://t.co/u0IZybqTmj
via @xxblassxx @Rapeton  Obligao hay que perrear con esta canción 😂#perreoenlafortaleza #RickyRenuncio https://t.co/RiMfBiXrQb
Entrando a Twitter después de una noche de Endgame.",0.10000000149011612,0.10000000149011612
4537,"#RickyRenuncio https://t.co/iqPX2Qlm90
RT @onceVR11: Mira, yo quiero darle el boricua card a este muchachito.",0.0,0.0
4538,"https://t.co/QPOetwcuWZ
RT @cafebusteloking: WE WON FOLKS https://t.co/8FN1bynxh4
RT @JBLBway: Congrats #PuertoRico!!!",0.4000000059604645,0.4000000059604645
4539,Y’all spoke and did what you had to do.,0.0,0.0
4540,You’re an example and inspiration to many.,0.800000011920929,0.800000011920929
4541,Much ❤️.,0.20000000298023224,0.20000000298023224
4542,#RickyRenu…,0.10000000149011612,0.10000000149011612
4543,"#Hello, check out #news my website: https://t.co/4qer7hMylG",0.20000000298023224,0.20000000298023224
4544,https://t.co/Ja9DPEUHZ2,0.0,0.0
4545,https://t.co/ylDSyWdjEO,0.0,0.0
4546,…,0.10000000149011612,0.10000000149011612
4547,"https://t.co/qUUrx74Tdt
#RickyRenunció https://t.co/9ug7S4IXuG
Pava o casualidad.?",0.0,0.0
4548,"https://t.co/V6F9AeeOux
#RickyRenuncio #RickySeFue #RickyTeBotamos
No los mataros, los multiplicaron.",-0.10000000149011612,0.10000000149011612
4549,"#RomeroAsesino
IT’S A GOOD DAY TO BE #BoriARMY!!!!!!",0.699999988079071,0.699999988079071
4550,"🔥💜🇵🇷👏🏼 @BTS_twt #RickyRenuncio #WandaRenuncia #SeoulTownRoad https://t.co/tZNCJjmVyD
SI POR FAVOR SI CONOCEN A ALGUIEN ME AVISAN PRINTS Y FOTOS EN ESPECIFICO
miren quién apareció jajaja papu si no estuviste en las malas NO estarás en las buenas 🙅🏻‍♀️
@NTN24 @ricky_martin ayúdanos en Ecuador para sacar a @Lenin y a todos los traidores, atrasa pueblos que ahora nos…",-0.20000000298023224,0.20000000298023224
4551,"https://t.co/N8w7j4zn7Z
RT @judiStyles7: Betances, Perdo Albizu, Lola Rodríguez de Tió, Lolita Lebron, Mariana Bracetti, Segundo Ruíz Belvis, Hostos, y las 4,645 v…",-0.30000001192092896,0.30000001192092896
4552,"Taguea a un fotuto moldío hoy #RickyRenuncio 😂   ➡️ @TeamAzote
My kink:
I would like to hire the people of Puerto Rico for a little project I have at 1600 Pennsylvania Ave in Washington, DC.",0.0,0.0
4553,"🤭😂🤭😂🤭 #RickyRenuncio
@Macetaminofen se hizo como dijiste te bote remix ni walter mercado la pegaba
Yes.",0.0,0.0
4554,but can we target the republican senators propping him up?,0.0,0.0
4555,"RT @kidbaskiatpr: #FuckRosselló https://t.co/A9C8cK1tkj
The people of Puerto Rico should be @TIME’s person of the year.",0.0,0.0
4556,"#RickyRenuncio #PuertoRicoProtests
RT @Samynemir: Historical context of #rickyrenunció on a July 25:  - July 25, 1898 -US invaded #PuertoRico &amp; colonial process started  -Jul…",-0.20000000298023224,0.20000000298023224
4557,"RT @vrtemis__: Luis Fonsi tratando de coger pon en la guagua https://t.co/bOH6iLQHNn https://t.co/aAnj6j4Y6Z
@DavidBegnaud @CBSThisMorning Thanks, David...",0.0,0.0
4558,"In our darkest times, we've felt seen and heard by you.",0.0,0.0
4559,You're thoro…,0.0,0.0
4560,"https://t.co/0IXKGgzQb5
@GOP Wow, seems like the more we find out about #Trump, the more we find out about his ardent political supporters.…",0.0,0.0
4561,"https://t.co/kxopIJ3P2e
Puerto Rico!!",0.0,0.0
4562,Que alegria me da!,0.800000011920929,0.800000011920929
4563,"#RickyRenuncio 🇵🇷 🇵🇷🇵🇷🇵🇷
@sargent_30517 .",0.30000001192092896,0.30000001192092896
4564,"Bravo por ese pueblo de Puerto Rico que decidio sacar al cara dura ese del cargo de gobernador, co…",0.0,0.0
4565,"https://t.co/Or0oHtey9b
RT @g_marfisi: En estos momentos más que nunca, it feels good to be boricua 🇵🇷✊🏼  #RickyTeBotamos #RickyRenunció
#RickyRenuncio #RickySeFue #AuditoriaYa
Logramos que el gobernador se vaya sin armas, pacíficamente como lo hizo Mahatma Gandhi dijo @ricky_martin   Pero,…",0.0,0.0
4566,"https://t.co/8DKn3qJkbA
#PuertoRico governor resigns after popular protests - World Socialist Web Site #RickyRenunció https://t.co/mNCR5XzflY
im crying in the club
RT @jriveracintron: En momentos como estos la diáspora duele más que nunca.",-0.30000001192092896,0.30000001192092896
4567,No quiero hablar de nada que no sea Ricky y Puerto Rico.,-0.4000000059604645,0.4000000059604645
4568,No qui…,-0.4000000059604645,0.4000000059604645
4569,RT @EstefanyPrezHe1: Fuerza #PuertoRicoSeLevanta las movilizaciones populares lograron q el gobernador proyanqui  saliera del poder.,0.10000000149011612,0.10000000149011612
4570,"La UN…
cuando me pregunten: “so, ¿qué hiciste este verano?",0.10000000149011612,0.10000000149011612
4571,yo: bueno.,0.5,0.5
4572,¿por dónde comienzo?,-0.10000000149011612,0.10000000149011612
4573,todo comenzó...,0.10000000149011612,0.10000000149011612
4574,"#RickyRenunció
Tiempo de organizarse corillo
La verdad que lo estoy viviendo y aún no me lo creo.",-0.4000000059604645,0.4000000059604645
4575,Gracias PUERTO RICO por ser un pueblo honorable.,0.699999988079071,0.699999988079071
4576,"Orgulloso de… https://t.co/K5pX7I1tTe
PUERTO RICO HIZO ESTOOOOOOOO!",0.0,0.0
4577,"QUE ORGULLOSA ESTOY DE MI GENTE CARAJO #RickyRenuncio
Ellos si son la puta resistencia #Rickyrenuncio
#CORRUPTOS #WandaRenuncia #WandaTampocoTeQueremos #WandaRenuncia #AUDITENLADEUDA #WandaRenuncia #WandaPaFuera…",0.0,0.0
4578,"https://t.co/ILsNSwzFTh
RT @sargent_30517: @sargent_30517 .",0.0,0.0
4579,"Bravo por ese pueblo de Puerto Rico que decidio sacar al cara dura ese del cargo de gobernador, con la…",0.0,0.0
4580,"""El primer paso para obtener lo que quieres es tener el coraje de deshacerte de lo que NO quieres"".…",-0.4000000059604645,0.4000000059604645
4581,"https://t.co/e7IGPwtrEJ
Ya me estoy imaginando el pedazo de podcast que van a hacer.",0.20000000298023224,0.20000000298023224
4582,"👊🏽
Indeed!!",0.4000000059604645,0.4000000059604645
4583,"#Rickyrenuncia #Rickyrenuncio #PuertoRico #World #Democracy https://t.co/8TPROHIIWa
🎙️ LHCLV (15/02/2019) Cambó, Entre Cataluña &amp; España, 1ª Parte con Gabriel Sánchez Corral 🗣️ ILB natalicio SEPE…",0.699999988079071,0.699999988079071
4584,"https://t.co/o7mEZa92Hh
#CORRUPTOS #WandaRenuncia #WandaTampocoTeQueremos #WandaRenuncia #AUDITENLADEUDA #WandaRenuncia #WandaPaFuera…",0.10000000149011612,0.10000000149011612
4585,"https://t.co/GnT1xihC0c
Ya pero ahora que luchen por su independencia definitiva
Una noche bella con mis Nietos!",0.8999999761581421,0.8999999761581421
4586,"👵🏻💕 #RickyRenuncio
RT @Samynemir: Another set of leaks in #PuertoRico by an independent female reporter, now about alleged improper and criminal behavior from…",-0.800000011920929,0.800000011920929
4587,RT @Naty_Rootss: #RickyRenuncio Wanda Vazquez you are next.,0.0,0.0
4588,"✊🏻🇵🇷 https://t.co/fOj3CHxstn
💜🇵🇷
RT @jriveracintron: Puñeta, sabemos que queda trabajo por hacer.",0.0,0.0
4589,"Sabemos que quedan ratas por sacar, pero dejen que la gente celebre.",0.20000000298023224,0.20000000298023224
4590,Han s…,-0.20000000298023224,0.20000000298023224
4591,#RickyRenuncio ¡Puerto Rico 🇵🇷 más unido que nunca!,0.30000001192092896,0.30000001192092896
4592,Ejemplo a seguir en todo el mundo!,0.30000001192092896,0.30000001192092896
4593,@Residente @ricky_martin…,0.0,0.0
4594,"https://t.co/YbtzL5ekk1
BRAVOOOOO!!!!",0.0,0.0
4595,"#PuertoRicoLibre #RickyRenuncio
...Y QUE ISISTES TU POR PUERTO RICO PENDEJO, JA JA JA
Mera, ¿Y Adamari López?",-0.4000000059604645,0.4000000059604645
4596,"🤣 #PuertoRico #RickyRenuncio #WandaRenuncia
Mientras en una Colonia de #EEUU, se reúnen por la renuncia de gobernador títere #RickyRenuncio que se burla del pu…",-0.800000011920929,0.800000011920929
4597,"https://t.co/mNO27mf4ki
Perreo histórico.",0.6000000238418579,0.6000000238418579
4598,Boricuas celebrando que el gobernador #RickyRenuncio y bailando el coro de Bad Bunny de la canció…,0.10000000149011612,0.10000000149011612
4599,"https://t.co/B29N55VnHl
En la última foto parece un Teletubbie 😂
This is how you make history so proud to call myself Puerto Rican🇵🇷🇵🇷🇵🇷!!",0.800000011920929,0.800000011920929
4600,We stood up for what we believed &amp; no one…,-0.30000001192092896,0.30000001192092896
4601,"https://t.co/e42Qjc5SwA
YA ONLY GOT KFC ?",0.0,0.0
4602,"NO POPEYES 🤦🏽‍♂️
¡De acuerdo @AlejandroSanz!",-0.4000000059604645,0.4000000059604645
4603,🇵🇷 ¡Gracias desde #PuertoRico!,0.800000011920929,0.800000011920929
4604,#RickyRenuncio #RickySeFue #RickyTeBotamos…,0.10000000149011612,0.10000000149011612
4605,"https://t.co/JDLTORmpSY
Cómo dominicano me siento orgulloso del triunfo de los Puertorriqueños, nos han dado ejemplo a todos los latinos de… https://t.co/02LRuewx4y
¡Esto se logró juntos y no podemos dejarlo caer!",0.20000000298023224,0.20000000298023224
4606,"#rickyrenunció #wandarenuncia #vamospormas https://t.co/LXVrYiELet
Lo que no dice los grandes medios de argentina.",0.20000000298023224,0.20000000298023224
4607,Y te hicieron comer el sapo de que maduro iba a renunciar.,0.0,0.0
4608,Buehh…,0.10000000149011612,0.10000000149011612
4609,"https://t.co/4XUw2M5mLL
The future generations of puertoricans will now know that together we have the power to accomplish great things, bu…",0.800000011920929,0.800000011920929
4610,"https://t.co/FiRL9HKQeR
#CORRUPTOS #WandaRenuncia #WandaTampocoTeQueremos #WandaRenuncia #AUDITENLADEUDA #WandaRenuncia #WandaPaFuera…",0.10000000149011612,0.10000000149011612
4611,"https://t.co/RwDa5ReAWq
RT @VMAM1: La pavosa lo secó...",0.0,0.0
4612,"https://t.co/kyvuB0K1pm https://t.co/gxNiZAq8d0
#VivaPuertoRico
En el sistema corrupto donde vivimos se nesesita una voz que repita lo mismo aunque caiga mal.",-0.5,0.5
4613,como el refrán  una…,0.0,0.0
4614,"https://t.co/6us7M3I76F
IF yall have not got the chance check out my 1st off the pad freestyle rap out now on youtube dont miss the moment…",-0.4000000059604645,0.4000000059604645
4615,"https://t.co/iNYQgv2B5v
No puedo evitar el sentirme horrible como paraguayo y darme cuenta que no nos merecemos luego ni un chiqui estar bi…",-0.6000000238418579,0.6000000238418579
4616,"https://t.co/ory7qzIUXW
Quedó demostrado una vez más, los pueblos son capaces de lograr lo imposible#RickyRenuncio
Americans are laughing at us! for putting our differences aside and taking a stand,to fight for what is right for o… https://t.co/sC3wqQQ6P6
RT @dvnny_rp: El perreo, el doble paso y el guayoteo intenso en Fortaleza fue la solución, acuérdense la autoestima hacia arriba y el perre…",-0.30000001192092896,0.30000001192092896
4617,"#RickyRenunció 🇵🇷 gracias a la presión de la gente que salió a las calles, secundada por figuras como Ricky Martin,…",0.5,0.5
4618,"https://t.co/NppdMnJb6f
#RickyRenunció 🇵🇷 enseña que, no se debe desestimar el poder de la calle y no se debe restar importancia a los cont…",-0.5,0.5
4619,"https://t.co/cHQtm23JHe
Can you believe this shit he actually resigned #RickyRenuncio
Me Presto cómodo ✊🏻✊🏻🇵🇷
#CORRUPTOS #WandaRenuncia #WandaTampocoTeQueremos #WandaRenuncia #AUDITENLADEUDA #WandaRenuncia #WandaPaFuera…",0.699999988079071,0.699999988079071
4620,"https://t.co/oPyOQgBWZ9
RT @xo_ivelizzz: 😭💪🏼🇵🇷❤️‼️ https://t.co/hikMLivfoz
¿EN COLOMBIA CUAL SERÍA NUESTRO RICKY MARTÍN?, VOTEN OPCIONES, YO CREO QUE PODRÍA SER @ndreaEcheverri…",0.4000000059604645,0.4000000059604645
4621,"https://t.co/WIuwHWviy4
Yup!!!!!!",0.30000001192092896,0.30000001192092896
4622,Puerto Rico got united and walked for 12 days.,0.0,0.0
4623,"12 days of police brutality, but with resiliency we got the governor…",0.4000000059604645,0.4000000059604645
4624,"https://t.co/Eebs9AFr2R
RT @j_bxnilla: no pa, que se pudra el cabron ese #RickyRenuncio https://t.co/iMaoId84Jj
@ColeFeminista  Excelentes expresiones de la representante de #ColectivaFeminista  Sigan con su liderazgo y  las ac… https://t.co/Msilt6qf0g
#CORRUPTOS #WandaRenuncia #WandaTampocoTeQueremos #WandaRenuncia #AUDITENLADEUDA #WandaRenuncia #WandaPaFuera…",0.4000000059604645,0.4000000059604645
4625,"https://t.co/sHGyycVhGE
PUERTO RICO!!!!!!!!!!!!!",0.0,0.0
4626,"🇵🇷💕💕🎉🎉🎉
Esta en una prueba más, donde ma humanidad demuestra que si se puede, uniendo mente, alma y corazón 👏🇨🇺👏🇨🇺…",0.699999988079071,0.699999988079071
4627,"https://t.co/LZbXivHzvv
Suerte que #RickyRenuncio pq ya estaban listas las fuerzas especiales gyniu.",-0.20000000298023224,0.20000000298023224
4628,@Moluskein @YoyoFerran @pamelanoa…,0.0,0.0
4629,"https://t.co/zKHiGch3Fq
Muy importante  #BuenJueves  #BuenDia  #RickyRenuncio  #JuntosPorElCambio  #JuntosSomosImparables…",0.699999988079071,0.699999988079071
4630,"https://t.co/NegkMpsOpy
🔥🔥❤❤💥 #RickyRenuncio
I share your sentiment @NAlvarezWFTV.",0.699999988079071,0.699999988079071
4631,"What the Puerto Rican people have shown us all is that their voice matters,…",-0.5,0.5
4632,"https://t.co/MG85hQSZig
RT @breezybun: #RickyRenuncio #RickySeFue #RickyTeBotamos https://t.co/PutA2UjLlA
La gente está clara y va por más.",0.20000000298023224,0.20000000298023224
4633,"“Tata, renuncia, y llévate a la Junta”, gritan.",0.20000000298023224,0.20000000298023224
4634,"A Wanda Vázquez le advierten que… https://t.co/KMamwkJO6o
Esto no termina aquí, nos unimos y vimos lo que podemos hacer no la dejemos caer #RickyRenuncio #WandaRenuncia
RT @_alexrowland: PUERTO RICO!!!!!!!!!!!!!",-0.800000011920929,0.800000011920929
4635,"🇵🇷💕💕🎉🎉🎉 https://t.co/rTBVwR1cc4
OYE WANDA VASQUEZ NO TE VISTAS QUE NO VAS, LLÉVATE A LA JUNTA  Y A THOMAS RIVERA SCHATZ 🎶  #RickyRenuncio
Sí el pueblo Chileno hiciera lo mismo #RickyRenuncio
Cuando el chisme esta bueno.",0.5,0.5
4636,"#PuertoRico #PR #Puñeta #IslaDelEncanto #RickyRenunció #LaFortaleza https://t.co/mjTpzuEf2w
Ojalá en México pase...",0.6000000238418579,0.6000000238418579
4637,Es fuerza y convicción unida...,-0.4000000059604645,0.4000000059604645
4638,No te vuelvo a comprar una canción más.,-0.800000011920929,0.800000011920929
4639,"Ahh l, y Despacito no hubiera sido un éxito sin DY.",0.4000000059604645,0.4000000059604645
4640,"🖕🏼
#RickyRenuncio PUÑETAAAAAAAAAAAA🇵🇷✊🏼❤️
So if Puerto Rico Can do it.",0.0,0.0
4641,Can we @realDonaldTrump out then ?,0.0,0.0
4642,Bad Bunny parece que no sufre de calor.,-0.5,0.5
4643,"#QuitateEsSudadera #RickyRenuncio
WE BOOM DESERVES 20 WINS.",0.5,0.5
4644,DREAM REALLY CAME BACK SO STRONG THIS COMEBACK.,0.800000011920929,0.800000011920929
4645,THE SONG IS SO GOOD.,0.800000011920929,0.800000011920929
4646,THE CHOREOGRAPHY IS…,-0.20000000298023224,0.20000000298023224
4647,"https://t.co/VdAIylrfL1
FELICIDADES PUERTO RICO PUÑETA no será fácil el camino, pero no lo ha sido hasta este punto y aún así hemos sobrepa…",0.699999988079071,0.699999988079071
4648,"https://t.co/jrisTuVyUa
RT @2girls1jan: te tardaste un poco en unirte, you can say que lo cogiste despacito jaja https://t.co/bVYyOhnchq
Ahora, de colao en el panel de periodistas de @MillyMendezpr por @radioislatv.",0.5,0.5
4649,No tenemos tema.,-0.30000001192092896,0.30000001192092896
4650,"#RickyRenunció
No me alegra que haya renunciado el gobernador de Puerto Rico.",-0.4000000059604645,0.4000000059604645
4651,"Es más, ni me he molestado en celebrarlo.",-0.10000000149011612,0.10000000149011612
4652,Quizás sea…,0.0,0.0
4653,"https://t.co/NliAwxM7mI
No te vistas que no vas #WandaRenuncia #WandaTampocoTeQueremos #WandaRenuncia #AUDITENLADEUDA #WandaRenuncia…",-0.6000000238418579,0.6000000238418579
4654,"https://t.co/HNrEZENxno
unirse y bajar un gobierno de mierda, el verdadero quien pudiera
Beautiful Recount of Puertorricans fight andvictory 🙏🏻🎊🇵🇷🎉#rickyrenuncio  Ricky Rossello Renuncia 2019 Puerto Rico…",-0.6000000238418579,0.6000000238418579
4655,"https://t.co/4lbKyabgtm
#CORRUPTOS #WandaRenuncia #WandaTampocoTeQueremos #WandaRenuncia #AUDITENLADEUDA #WandaRenuncia #WandaPaFuera…",0.10000000149011612,0.10000000149011612
4656,"https://t.co/I0icwljsKr
Who’s with me on starting a Go Fund Me to buy plane tickets for all our friends in #PuertoRico to bring the #puñeta…",0.4000000059604645,0.4000000059604645
4657,"https://t.co/ujCTlvsggA
Ilustración de la sub especie puertorriqueña “Mamao” c. 2019
#CORRUPTOS #WandaRenuncia #WandaTampocoTeQueremos #WandaRenuncia #AUDITENLADEUDA #WandaRenuncia #WandaPaFuera…",-0.10000000149011612,0.10000000149011612
4658,"https://t.co/XTTKOvEJuW
“Fuimos más y no tuvimos miedo”.",-0.20000000298023224,0.20000000298023224
4659,"#RickyRenunció #SomosMás https://t.co/Vkj5y68wqw
RT @ProfesorXavier: THE EVIL HAS BEEN DEFEATED.",-0.30000001192092896,0.30000001192092896
4660,¡PUÑETA!,0.10000000149011612,0.10000000149011612
4661,"#RickyRenuncio https://t.co/oOEZ8DVB6R
RT @TodasPR: “Fuimos más y no tuvimos miedo”.",-0.20000000298023224,0.20000000298023224
4662,"#RickyRenunció #SomosMás https://t.co/Vkj5y68wqw
#CORRUPTOS #WandaRenuncia #WandaTampocoTeQueremos #WandaRenuncia #AUDITENLADEUDA #WandaRenuncia #WandaPaFuera…",0.10000000149011612,0.10000000149011612
